Date,Task,Processing Time (mins),Error Rate,Completion Rate,Manual Intervention
2023-03-06,Application Review,29,0.07503590036964555,0.9780622552971764,0.10348954503082214
2023-03-06,Background Check,15,0.029128927209890736,0.9733686662586698,0.23430750420663454
2023-03-06,Interview Scheduling,21,0.010427405258256108,0.9808903894575507,0.16326421895227528
2023-03-06,Offer Letter Creation,22,0.014870979487383551,0.9718678341382894,0.2443620637516038
2023-03-06,Onboarding Documents,12,0.06222782334039948,0.9350593016023458,0.13396649875290062
2023-03-07,Application Review,20,0.021018649309156208,0.9418146158792952,0.11487657841568531
2023-03-07,Background Check,40,0.04973154896300781,0.9259469927984025,0.06052176528510436
2023-03-07,Interview Scheduling,15,0.06281051153874899,0.923483374470307,0.06631630550638264
2023-03-07,Offer Letter Creation,24,0.05633570849657829,0.9539963193423697,0.13840883733955583
2023-03-07,Onboarding Documents,18,0.02508982757364228,0.9558642414060774,0.11903457109617238
2023-03-08,Application Review,13,0.029827252905631457,0.9674940378332093,0.14732655067285017
2023-03-08,Background Check,31,0.031589357429587954,0.9354362904851767,0.24688913166422394
2023-03-08,Interview Scheduling,11,0.0105380960129918,0.9410993553412906,0.09224679584406247
2023-03-08,Offer Letter Creation,14,0.06349126270328734,0.9402612991852206,0.07399686874110983
2023-03-08,Onboarding Documents,25,0.062290988640083755,0.932298636131309,0.12604148914304725
2023-03-09,Application Review,32,0.02610775012536618,0.9591106497372299,0.18360963434904842
2023-03-09,Background Check,21,0.01504528476145105,0.9803235053415812,0.05846045231255828
2023-03-09,Interview Scheduling,10,0.04218279752493926,0.9254503828313031,0.11261212613546723
2023-03-09,Offer Letter Creation,23,0.05013797766200902,0.9696649273098255,0.1335387919686961
2023-03-09,Onboarding Documents,13,0.03835226149454682,0.9876339783723188,0.0843746361156138
2023-03-10,Application Review,40,0.05326876843129682,0.9782418139150195,0.23395395034827693
2023-03-10,Background Check,12,0.04056982456977595,0.9274104193376911,0.13713530538808
2023-03-10,Interview Scheduling,22,0.04667737801004422,0.9477036687801533,0.11205491236717227
2023-03-10,Offer Letter Creation,20,0.025510044122597594,0.9745382508022286,0.06527587549460423
2023-03-10,Onboarding Documents,30,0.01798186478869868,0.955696644362608,0.2311845463160101
2023-03-11,Application Review,21,0.03457698144701524,0.9870756344298005,0.1790885952339128
2023-03-11,Background Check,14,0.026538819426270704,0.9302510952794386,0.08945436056479666
2023-03-11,Interview Scheduling,29,0.020700885230415092,0.97314066660319,0.06507065471581537
2023-03-11,Offer Letter Creation,40,0.06409936624732922,0.9545881917512172,0.2008891650493972
2023-03-11,Onboarding Documents,34,0.05056276627945429,0.9676793434820383,0.22640963131858677
2023-03-12,Application Review,30,0.05447088233424154,0.9637165245609326,0.22284937496628326
2023-03-12,Background Check,30,0.03212972261434061,0.9507833971439305,0.14378421670527466
2023-03-12,Interview Scheduling,30,0.031197430459730904,0.9392271567240311,0.061234424042615615
2023-03-12,Offer Letter Creation,26,0.015193345932130137,0.9523219740512519,0.057521449114218415
2023-03-12,Onboarding Documents,21,0.06821876421641851,0.9253711700821419,0.22285000678504785
2023-03-13,Application Review,37,0.016320755280931198,0.9615855873040464,0.126896495316493
2023-03-13,Background Check,28,0.04880214599368128,0.9754272458085751,0.22917535311136056
2023-03-13,Interview Scheduling,24,0.07363349696015652,0.960015968051766,0.08764789301384501
2023-03-13,Offer Letter Creation,29,0.04329403195601487,0.9305602753686947,0.06237474002022014
2023-03-13,Onboarding Documents,13,0.06676767679258346,0.9786164024773288,0.24647711621867946
2023-03-14,Application Review,12,0.045318430105067024,0.9320791238005456,0.09954874471965686
2023-03-14,Background Check,24,0.07936902158528213,0.9566847987219123,0.1719610812645349
2023-03-14,Interview Scheduling,21,0.0360996387470929,0.9398025505030093,0.13175387944946407
2023-03-14,Offer Letter Creation,20,0.057522840439170685,0.9236655862275205,0.1761773148883959
2023-03-14,Onboarding Documents,20,0.014613829799580223,0.9266154163260566,0.1856758689680162
2023-03-15,Application Review,19,0.027639704947630732,0.9796096381989083,0.242882005730782
2023-03-15,Background Check,29,0.07112957634423772,0.943335342524239,0.16654790291728394
2023-03-15,Interview Scheduling,14,0.07417225185399841,0.9417162216286269,0.18121094360721107
2023-03-15,Offer Letter Creation,31,0.03743705890347523,0.9616528859706103,0.23760043991315216
2023-03-15,Onboarding Documents,19,0.049124544906374454,0.9650445284352924,0.11569531085071681
2023-03-16,Application Review,14,0.05690814799963058,0.9780271281026125,0.1977549344258966
2023-03-16,Background Check,31,0.0738713589820827,0.9265417075546215,0.18409120801598783
2023-03-16,Interview Scheduling,26,0.03532796674427492,0.9453818368287431,0.08605258457536893
2023-03-16,Offer Letter Creation,16,0.033921264159208375,0.9736309345367473,0.08840104673287726
2023-03-16,Onboarding Documents,14,0.02084616210610834,0.9407054471158236,0.20762403473428004
2023-03-17,Application Review,26,0.06396123042541707,0.978458387864419,0.22673643309851232
2023-03-17,Background Check,11,0.05633504661599924,0.9813474940779919,0.1736062930987016
2023-03-17,Interview Scheduling,29,0.03637039095757673,0.9313573048461916,0.2162690113378251
2023-03-17,Offer Letter Creation,34,0.053731833596773894,0.9831859187900107,0.1942365995610854
2023-03-17,Onboarding Documents,11,0.03876010280475735,0.9673454045531973,0.09750604028938502
2023-03-18,Application Review,24,0.05274167954880711,0.972667381557804,0.20676007188696854
2023-03-18,Background Check,17,0.04738078047887828,0.9416627527593953,0.21172477421815727
2023-03-18,Interview Scheduling,25,0.07327820366962208,0.9335811323355799,0.1856613650130185
2023-03-18,Offer Letter Creation,28,0.07891078554721041,0.9523175984908693,0.1063543465407551
2023-03-18,Onboarding Documents,22,0.04520346840413053,0.9493062578710822,0.08241163464917428
2023-03-19,Application Review,16,0.06608814569060834,0.9296878974222402,0.10000064231780142
2023-03-19,Background Check,30,0.04364134588232776,0.9459848474623103,0.23685871079949994
2023-03-19,Interview Scheduling,32,0.0692124593713407,0.9795816233659345,0.1070126028118657
2023-03-19,Offer Letter Creation,34,0.021221863397176494,0.9514523454261679,0.15267054758570886
2023-03-19,Onboarding Documents,36,0.04062307921364866,0.9862489284108232,0.09440760138139613
2023-03-20,Application Review,24,0.07192408416026053,0.9851330348988392,0.1329793811638011
2023-03-20,Background Check,22,0.04514049802852649,0.9365044651704403,0.24890507024765823
2023-03-20,Interview Scheduling,21,0.025717713102498117,0.9423079412814812,0.06981662487860961
2023-03-20,Offer Letter Creation,32,0.05549724790059272,0.9753966446237523,0.07751991754517434
2023-03-20,Onboarding Documents,19,0.0742177320128926,0.9530718453133482,0.2162220971864353
2023-03-21,Application Review,34,0.05938753227023563,0.9514021031787573,0.05105023966112359
2023-03-21,Background Check,12,0.011330271943767928,0.9350958321127848,0.07990392379284537
2023-03-21,Interview Scheduling,40,0.060906434972745234,0.9569440054120707,0.07223737206484769
2023-03-21,Offer Letter Creation,19,0.02663481586486536,0.9285293841611033,0.09768790069196454
2023-03-21,Onboarding Documents,30,0.06557293760476067,0.9519979531645514,0.072171579058003
2023-03-22,Application Review,38,0.04498804555663268,0.9575237649019843,0.1763909884026285
2023-03-22,Background Check,28,0.026935669409469537,0.9300503788172383,0.13584777862066677
2023-03-22,Interview Scheduling,29,0.03469712277382237,0.95994646012157,0.0874627823596765
2023-03-22,Offer Letter Creation,31,0.015992976849108324,0.9882258143666555,0.06353586458176921
2023-03-22,Onboarding Documents,26,0.04808573719496235,0.9750488635091722,0.15152451776586764
2023-03-23,Application Review,10,0.03733176127920449,0.9529094554710941,0.17713415829372603
2023-03-23,Background Check,21,0.027755518274844897,0.9211369561776264,0.20770400325590305
2023-03-23,Interview Scheduling,21,0.026878814706995123,0.9659973080007582,0.0707327734999379
2023-03-23,Offer Letter Creation,28,0.061463088936861796,0.943276302586039,0.05886713765904164
2023-03-23,Onboarding Documents,27,0.03369830807257906,0.9649956931341904,0.21607673135272054
2023-03-24,Application Review,31,0.042523602982292644,0.9686772476397245,0.17634716955166757
2023-03-24,Background Check,35,0.01943968068373976,0.9701231540317337,0.23872103014242585
2023-03-24,Interview Scheduling,11,0.030540979982252192,0.9230664392961386,0.08989396674303768
2023-03-24,Offer Letter Creation,11,0.032091707403480774,0.9417053118055825,0.12964481113720341
2023-03-24,Onboarding Documents,36,0.048012148835793016,0.9377319635641832,0.20065818376377298
2023-03-25,Application Review,16,0.030027762688608406,0.9803496971328475,0.05956080684929828
2023-03-25,Background Check,30,0.03323472804669412,0.9287132505771069,0.12360383486293461
2023-03-25,Interview Scheduling,38,0.03800152422511234,0.9507815643595504,0.24129574356473205
2023-03-25,Offer Letter Creation,20,0.07816065090207164,0.9547342258575916,0.14950467849872545
2023-03-25,Onboarding Documents,39,0.0658103616263666,0.9386704487061528,0.06652230132681328
2023-03-26,Application Review,23,0.015524890423882751,0.9621717309181159,0.21446825590797736
2023-03-26,Background Check,27,0.030563649330174927,0.927181853544748,0.11558398106831197
2023-03-26,Interview Scheduling,19,0.03145470992635267,0.962183513941142,0.13522321457660907
2023-03-26,Offer Letter Creation,32,0.041073586677076585,0.951299076176918,0.19536287914222056
2023-03-26,Onboarding Documents,39,0.03467915172159376,0.9898705418441134,0.10491107201497152
2023-03-27,Application Review,35,0.07635330650221604,0.9252528815491712,0.1775025075766597
2023-03-27,Background Check,21,0.045916021362518655,0.9724928588983323,0.08199734531758636
2023-03-27,Interview Scheduling,10,0.019994562785378485,0.9625301032324599,0.20626239394869333
2023-03-27,Offer Letter Creation,11,0.0188361017011578,0.9365196766294247,0.1790325751398928
2023-03-27,Onboarding Documents,21,0.03679980811821444,0.9597071249206883,0.1710189657709571
2023-03-28,Application Review,31,0.041494579810035584,0.9459675155285071,0.13878785783512065
2023-03-28,Background Check,12,0.0501745244833727,0.9570621917075403,0.12960680919049
2023-03-28,Interview Scheduling,30,0.029508283640986795,0.9872364036585495,0.055182668172828644
2023-03-28,Offer Letter Creation,15,0.04493307721795268,0.9470891166027484,0.16233454215192944
2023-03-28,Onboarding Documents,18,0.06424751384720417,0.9692826467844778,0.09291408508474396
2023-03-29,Application Review,29,0.02999038143887106,0.9841535236679317,0.14824003905084482
2023-03-29,Background Check,13,0.019500989241136905,0.9251836427423581,0.08453127279680822
2023-03-29,Interview Scheduling,32,0.041157783491971855,0.9261453518773312,0.18638585205012742
2023-03-29,Offer Letter Creation,37,0.07906022617497402,0.9667487853342278,0.19190809736391762
2023-03-29,Onboarding Documents,27,0.04795199528578937,0.9823932177647722,0.2202724101506252
2023-03-30,Application Review,32,0.05966946538472706,0.9690153479176685,0.08481820194974002
2023-03-30,Background Check,21,0.04561290216220106,0.928495371855492,0.09019607423553716
2023-03-30,Interview Scheduling,14,0.026571532900080935,0.9545815356212846,0.12217930488887643
2023-03-30,Offer Letter Creation,28,0.03582378158508545,0.9762563208402011,0.16032938678528552
2023-03-30,Onboarding Documents,29,0.0718972512784234,0.9246023673687157,0.1296319961541817
2023-03-31,Application Review,32,0.060320876192350374,0.956798695838121,0.2038329100749396
2023-03-31,Background Check,36,0.05024303559334986,0.9287728747581436,0.11340553409209637
2023-03-31,Interview Scheduling,12,0.04149821469640973,0.9676076293454707,0.11890295614053994
2023-03-31,Offer Letter Creation,38,0.06803376096947793,0.9585912410526393,0.16755719808036557
2023-03-31,Onboarding Documents,34,0.07763852297538748,0.9502832800537383,0.23214245418937746
2023-04-01,Application Review,11,0.0681973564527279,0.9562671493046812,0.11082490856149357
2023-04-01,Background Check,15,0.032586252580818896,0.9696532492770472,0.11920461646837462
2023-04-01,Interview Scheduling,40,0.046322845538294424,0.9398833817185116,0.06577198095709876
2023-04-01,Offer Letter Creation,16,0.05445399639714222,0.9585588990838197,0.07503405902538055
2023-04-01,Onboarding Documents,19,0.05300997948157387,0.9265399884818504,0.1781974854597984
2023-04-02,Application Review,28,0.07591248915080172,0.9307935986815694,0.18174657467675087
2023-04-02,Background Check,33,0.07314006255835089,0.9436333710624062,0.23478594506326028
2023-04-02,Interview Scheduling,11,0.06776653871286424,0.9219861441529215,0.059092360658268395
2023-04-02,Offer Letter Creation,30,0.06397156581561257,0.9385259135483138,0.09216167594039291
2023-04-02,Onboarding Documents,28,0.03916107485642724,0.9647293834546209,0.14960761202722322
2023-04-03,Application Review,30,0.04819042384830874,0.9649335102510863,0.11041882259092453
2023-04-03,Background Check,17,0.06632817079510131,0.9679493588836974,0.10948677428594847
2023-04-03,Interview Scheduling,12,0.05820295001710886,0.9310656312910646,0.13312434924282301
2023-04-03,Offer Letter Creation,24,0.024281610949437912,0.9624662183974445,0.11251649984938661
2023-04-03,Onboarding Documents,32,0.03235214748527097,0.9891616358626962,0.11907411214019972
2023-04-04,Application Review,22,0.019153630608667052,0.9459378138635204,0.16233024314967384
2023-04-04,Background Check,20,0.026921650265552696,0.9285765336358772,0.13991920239913297
2023-04-04,Interview Scheduling,14,0.01677681567924,0.9403148403478931,0.1268299667003212
2023-04-04,Offer Letter Creation,29,0.03926943203344136,0.9873880096567536,0.2304621654148395
2023-04-04,Onboarding Documents,36,0.032920507456083645,0.9604380926525518,0.11254298417245462
2023-04-05,Application Review,34,0.021153968832482307,0.9897178587766792,0.14336302354747013
2023-04-05,Background Check,38,0.031597833743810054,0.9216223408751446,0.23904656081384745
2023-04-05,Interview Scheduling,26,0.042006144953281165,0.9368510048468419,0.16666882239713532
2023-04-05,Offer Letter Creation,11,0.013537828323952433,0.9546425942467623,0.22646789527364025
2023-04-05,Onboarding Documents,30,0.05707644226358146,0.9400023867008712,0.05163548118944819
2023-04-06,Application Review,13,0.04016494385432784,0.9817719011643015,0.19550161267187838
2023-04-06,Background Check,34,0.0382277850480051,0.9231669676157885,0.06023153747660166
2023-04-06,Interview Scheduling,27,0.023625871132140337,0.9587256048634807,0.06470634994856837
2023-04-06,Offer Letter Creation,26,0.04152480664482927,0.9584899962662193,0.2150622635917227
2023-04-06,Onboarding Documents,29,0.05762790480832026,0.9283167713806513,0.24501656308275682
2023-04-07,Application Review,22,0.036123883542737406,0.9890751365105508,0.16156636765442572
2023-04-07,Background Check,21,0.06284756206049558,0.9339340517086715,0.15182450324503644
2023-04-07,Interview Scheduling,26,0.012817843431020038,0.9227239776372355,0.19271836926496133
2023-04-07,Offer Letter Creation,35,0.04316209052766331,0.9519891991498012,0.17125210448076084
2023-04-07,Onboarding Documents,26,0.019784669004064864,0.9851958114870993,0.11370600635186141
2023-04-08,Application Review,22,0.07934310162927981,0.9717523552401522,0.10984686850566366
2023-04-08,Background Check,20,0.045512049034090764,0.9556799870525583,0.14796933041325183
2023-04-08,Interview Scheduling,28,0.030985339531618965,0.9771024183270677,0.12367156197315393
2023-04-08,Offer Letter Creation,31,0.017672321264392596,0.9491578188602563,0.11153556674235286
2023-04-08,Onboarding Documents,38,0.06077269487862988,0.968163055584194,0.05532943099276664
2023-04-09,Application Review,25,0.028587130589000496,0.9658913680523878,0.24441137280488318
2023-04-09,Background Check,28,0.050434407710492804,0.9704980078607415,0.166704655409528
2023-04-09,Interview Scheduling,15,0.04669626328372782,0.9704827984674387,0.2049212259667622
2023-04-09,Offer Letter Creation,22,0.02034429958102323,0.9676508826535475,0.05631410266841988
2023-04-09,Onboarding Documents,40,0.05903646377990161,0.9333549029478849,0.13820771323694658
2023-04-10,Application Review,23,0.020600188068354182,0.9683350182642968,0.13207548186454102
2023-04-10,Background Check,34,0.052803464192423724,0.9530123824707958,0.2196753989694078
2023-04-10,Interview Scheduling,33,0.014359690021010237,0.9296657740049648,0.09146834099424894
2023-04-10,Offer Letter Creation,20,0.07986860078838375,0.9534859688340381,0.12536495523713914
2023-04-10,Onboarding Documents,40,0.02212276967001294,0.9838486912646807,0.11846540353636924
2023-04-11,Application Review,21,0.057310800358945764,0.9807358082418496,0.18614917791382835
2023-04-11,Background Check,35,0.05853193170208747,0.9627053606055126,0.08845283382734269
2023-04-11,Interview Scheduling,17,0.02953044771452297,0.9408949412833206,0.2382971092654923
2023-04-11,Offer Letter Creation,19,0.06398219883613504,0.9693430655785609,0.1880479823127214
2023-04-11,Onboarding Documents,25,0.03219285215129136,0.9444162221940915,0.2367400749541601
2023-04-12,Application Review,35,0.060516506501600356,0.9401452562848567,0.16469536077472902
2023-04-12,Background Check,27,0.036578592976206775,0.9886112376124954,0.21367549202611247
2023-04-12,Interview Scheduling,40,0.06411450301351479,0.9302533285344518,0.0584132973665451
2023-04-12,Offer Letter Creation,40,0.05998989012488768,0.9442454459866931,0.13847522237296708
2023-04-12,Onboarding Documents,18,0.062313694980260355,0.9349790765653906,0.21559034070160676
2023-04-13,Application Review,18,0.07531167536483155,0.9687319910452776,0.07745459096018459
2023-04-13,Background Check,29,0.06186236836819452,0.9367497446162407,0.060153085991492806
2023-04-13,Interview Scheduling,38,0.047172904281295946,0.9646561201386047,0.06049822136789256
2023-04-13,Offer Letter Creation,23,0.03312055364411372,0.9530682734924416,0.18623839731628605
2023-04-13,Onboarding Documents,14,0.010362701248499102,0.9585246796045732,0.2358199360339956
2023-04-14,Application Review,23,0.055702495839090996,0.9816453220061062,0.14513992887355165
2023-04-14,Background Check,30,0.023961918226732118,0.9874739827223655,0.11423354042383334
2023-04-14,Interview Scheduling,30,0.014141381036904353,0.9738107495476473,0.18045974608381593
2023-04-14,Offer Letter Creation,17,0.04746065938255233,0.9706182374769696,0.23733387595012523
2023-04-14,Onboarding Documents,39,0.074502961726893,0.9492519487571504,0.21752097781865104
2023-04-15,Application Review,39,0.07437443682956538,0.9898020262161957,0.12939891485565994
2023-04-15,Background Check,25,0.023041814234574222,0.9724302241008669,0.22445813704436973
2023-04-15,Interview Scheduling,19,0.07137202175425464,0.920648701793607,0.1635923737328991
2023-04-15,Offer Letter Creation,13,0.0749918392211912,0.9434529479587027,0.14086981563135903
2023-04-15,Onboarding Documents,30,0.04803103384898825,0.9545738694239274,0.23771210034817447
2023-04-16,Application Review,37,0.04529488714606653,0.9390985957048595,0.21176277564860396
2023-04-16,Background Check,20,0.021374598377781707,0.9521240129722653,0.10145297604590382
2023-04-16,Interview Scheduling,15,0.010985893693292533,0.9435978525530826,0.1090048515316564
2023-04-16,Offer Letter Creation,31,0.06300979251802928,0.9322846439686926,0.22122930085469156
2023-04-16,Onboarding Documents,38,0.038384326233635004,0.9499392275219385,0.1155853317480352
2023-04-17,Application Review,22,0.0568479097386968,0.9329346840733138,0.0781223751268597
2023-04-17,Background Check,20,0.07550777709009719,0.9204781084377689,0.12671487813520615
2023-04-17,Interview Scheduling,24,0.06276296562470199,0.9867824375858438,0.11038916793832294
2023-04-17,Offer Letter Creation,33,0.0501014143288173,0.9383087205570775,0.12191041811223119
2023-04-17,Onboarding Documents,17,0.01434870322603753,0.9282757393462782,0.11136126840072397
2023-04-18,Application Review,22,0.05802515339237774,0.9846174209762982,0.2275602828019217
2023-04-18,Background Check,34,0.03176845638692622,0.9282191022091344,0.23322607717012706
2023-04-18,Interview Scheduling,19,0.03572807321715192,0.9354594467978106,0.24147210737104535
2023-04-18,Offer Letter Creation,25,0.020722989528242544,0.97234143860056,0.17114778961781388
2023-04-18,Onboarding Documents,23,0.059135850879895806,0.9838957821798173,0.20147010466086518
2023-04-19,Application Review,35,0.05648661075377647,0.9352888135860129,0.09949308586171556
2023-04-19,Background Check,34,0.05170701258718561,0.975115948287628,0.15510133124403352
2023-04-19,Interview Scheduling,26,0.05926362876091108,0.9254671905503209,0.16283374445469495
2023-04-19,Offer Letter Creation,11,0.06801418377708977,0.9832021712167867,0.09043135579332957
2023-04-19,Onboarding Documents,27,0.020489666696769,0.9429682346419545,0.1540683082369574
2023-04-20,Application Review,13,0.05762066665573496,0.9701842576326455,0.14776559336623796
2023-04-20,Background Check,38,0.045726274782298425,0.9766084458224066,0.14068646003595642
2023-04-20,Interview Scheduling,26,0.03907972016912619,0.95947378295691,0.16175943979975327
2023-04-20,Offer Letter Creation,31,0.06648407467880747,0.9706296055877501,0.1291897419906515
2023-04-20,Onboarding Documents,36,0.010211083011376212,0.9352530916071071,0.06460590518309146
2023-04-21,Application Review,23,0.03411702065934942,0.9244631938478458,0.24882473209538403
2023-04-21,Background Check,39,0.0725952911736916,0.9890296073657594,0.14441424016913007
2023-04-21,Interview Scheduling,19,0.03862068550734738,0.9738280443808438,0.20316553658474235
2023-04-21,Offer Letter Creation,33,0.055211657266801446,0.949425335721763,0.2485713197161758
2023-04-21,Onboarding Documents,22,0.04139759928638801,0.984198055367721,0.1254992699260198
2023-04-22,Application Review,12,0.0577911247871079,0.9663254776687827,0.15786005278377205
2023-04-22,Background Check,30,0.0702200606788985,0.9283043217099693,0.24856935521551743
2023-04-22,Interview Scheduling,22,0.04701897776808066,0.970950069863429,0.0945380431932533
2023-04-22,Offer Letter Creation,10,0.06293255904012525,0.9884943477875398,0.142600780238956
2023-04-22,Onboarding Documents,33,0.04811117373175146,0.9572353525947731,0.21467208747515687
2023-04-23,Application Review,17,0.042243769498401744,0.9308584961242637,0.08769609024734848
2023-04-23,Background Check,38,0.060751676213624296,0.9278991247136534,0.2118956367078389
2023-04-23,Interview Scheduling,23,0.053044624504623876,0.9855366551269812,0.2278082683915582
2023-04-23,Offer Letter Creation,17,0.024425713529514996,0.9270627699164755,0.05671525515085616
2023-04-23,Onboarding Documents,29,0.05704165458105533,0.9810548692450475,0.09894683024367851
2023-04-24,Application Review,11,0.03815857455676344,0.9364037494941293,0.09345384203551069
2023-04-24,Background Check,37,0.06432445350252898,0.9298094902580434,0.2486966882486097
2023-04-24,Interview Scheduling,17,0.06710503797343219,0.9712062238181213,0.11378073927383842
2023-04-24,Offer Letter Creation,29,0.06407767487374867,0.9772867742363107,0.09738080695534412
2023-04-24,Onboarding Documents,38,0.02002823039143301,0.9662148696667521,0.09420854808920652
2023-04-25,Application Review,19,0.029260774435602384,0.9589702682673664,0.16833342444854063
2023-04-25,Background Check,33,0.07381043659343811,0.9638195196353831,0.1354401164589087
2023-04-25,Interview Scheduling,25,0.013281886786671849,0.9441090380840826,0.17866321306130667
2023-04-25,Offer Letter Creation,22,0.06500632171863627,0.9423114120121419,0.13326492668428894
2023-04-25,Onboarding Documents,14,0.03099219461047808,0.9328715285123075,0.1575856528781635
2023-04-26,Application Review,17,0.06945386525820284,0.9410515493156604,0.19151535949759446
2023-04-26,Background Check,35,0.042411761164902764,0.924033675412588,0.13253549779621687
2023-04-26,Interview Scheduling,23,0.04901007307394912,0.9293864925741355,0.09857170321791715
2023-04-26,Offer Letter Creation,16,0.03311840955368735,0.9255349303376365,0.1399573651658496
2023-04-26,Onboarding Documents,21,0.016472479756880456,0.9707209298615042,0.08809632368614767
2023-04-27,Application Review,18,0.03640175824729379,0.9623478612467985,0.05790951084140011
2023-04-27,Background Check,12,0.023171430575292876,0.9733187492276048,0.19486104797042986
2023-04-27,Interview Scheduling,27,0.02519115651814337,0.9346222361986576,0.23140656550670313
2023-04-27,Offer Letter Creation,19,0.07699138323686712,0.9210733594359946,0.23743195264044953
2023-04-27,Onboarding Documents,40,0.061903264211208626,0.9722815459219369,0.20086614858943352
2023-04-28,Application Review,39,0.026981522729201908,0.9623081073855146,0.09090262859557874
2023-04-28,Background Check,39,0.026753167127412186,0.9425130506179182,0.10661183950403592
2023-04-28,Interview Scheduling,24,0.04735550891913842,0.9451481688886103,0.10231232547707053
2023-04-28,Offer Letter Creation,26,0.07179683666534283,0.9526202846832765,0.2105633243640042
2023-04-28,Onboarding Documents,33,0.042864329541579094,0.9787811827094579,0.23286609977949785
2023-04-29,Application Review,21,0.031904541320913374,0.9232000813586767,0.22281696829389647
2023-04-29,Background Check,33,0.0202145899171784,0.9382541876936838,0.2369516500592707
2023-04-29,Interview Scheduling,28,0.060400835642445576,0.9406634601255417,0.08923835654536677
2023-04-29,Offer Letter Creation,17,0.03658878423188079,0.978335390070089,0.1498602964738645
2023-04-29,Onboarding Documents,30,0.07604251815333413,0.9436294998825556,0.202672125133264
2023-04-30,Application Review,25,0.07765557870752406,0.9649186118079095,0.1481191165161565
2023-04-30,Background Check,15,0.06129405659175132,0.9446523317832396,0.07799170571612346
2023-04-30,Interview Scheduling,27,0.044182142487789275,0.9841829572786057,0.15842737107027105
2023-04-30,Offer Letter Creation,30,0.07700658257388505,0.9566761090782856,0.21781369871899098
2023-04-30,Onboarding Documents,12,0.07616316778406287,0.9667750880375207,0.20286776871440387
2023-05-01,Application Review,23,0.019624407134787213,0.9641491153553153,0.06359358833308454
2023-05-01,Background Check,14,0.010639902318346325,0.9554013043785146,0.12464013853736239
2023-05-01,Interview Scheduling,29,0.054641001423245905,0.98537326047686,0.2325502909469666
2023-05-01,Offer Letter Creation,31,0.04414980688021499,0.9204628649894512,0.16032871218225137
2023-05-01,Onboarding Documents,10,0.011170830332184094,0.9705534905138005,0.15714762058478496
2023-05-02,Application Review,19,0.011199981832169904,0.9769210054639736,0.18480659042384207
2023-05-02,Background Check,35,0.0757798338955949,0.9325486788711783,0.23360976889180224
2023-05-02,Interview Scheduling,26,0.02042282400181754,0.9334352439894129,0.15529119708004324
2023-05-02,Offer Letter Creation,36,0.03481087706024,0.9756455432458426,0.06580384876288708
2023-05-02,Onboarding Documents,40,0.03842191869117202,0.9595501527713578,0.24804660632794545
2023-05-03,Application Review,17,0.030998224823794614,0.9779643455099366,0.06612338372131543
2023-05-03,Background Check,37,0.0554926116255746,0.9222179152559119,0.13105565962085725
2023-05-03,Interview Scheduling,22,0.04868910076707868,0.9239280457390276,0.05189003453082613
2023-05-03,Offer Letter Creation,15,0.015788028575406125,0.979173085617823,0.17898144838866042
2023-05-03,Onboarding Documents,20,0.04960996395657245,0.9800572219354569,0.06907236709414602
2023-05-04,Application Review,26,0.07434065508081483,0.9360836547970712,0.23025459180491697
2023-05-04,Background Check,32,0.07212880149241456,0.9532850201351691,0.05931239414834866
2023-05-04,Interview Scheduling,12,0.05791001204245491,0.9396261109631644,0.15860613966511167
2023-05-04,Offer Letter Creation,31,0.012303124610743033,0.9850136452878262,0.1128969386453302
2023-05-04,Onboarding Documents,40,0.024501068078670855,0.9300934092898504,0.21413814829693945
2023-05-05,Application Review,36,0.03788072142765855,0.9253856244008942,0.08249005014294117
2023-05-05,Background Check,17,0.04966871439237549,0.9794609697702599,0.18540699317533638
2023-05-05,Interview Scheduling,27,0.033221088773528,0.9728926485164625,0.07799011884703946
2023-05-05,Offer Letter Creation,32,0.060691449906602045,0.9550554996146408,0.24486466548719926
2023-05-05,Onboarding Documents,11,0.016838005115063323,0.9362500803076269,0.06520364931314103
2023-05-06,Application Review,29,0.06383039573558097,0.9868400877840267,0.1293406098617919
2023-05-06,Background Check,34,0.032846365288449794,0.9643886063183315,0.20670962779609242
2023-05-06,Interview Scheduling,24,0.04434224192775554,0.9449067838394094,0.23822856899414507
2023-05-06,Offer Letter Creation,23,0.02300164921267807,0.9610112584847736,0.12601454270734505
2023-05-06,Onboarding Documents,34,0.05330311231819215,0.9758638621661923,0.19262170653567717
2023-05-07,Application Review,12,0.02875804216262301,0.946599999515842,0.20677805637404456
2023-05-07,Background Check,14,0.06177587022836163,0.9421674760077076,0.07131018354225223
2023-05-07,Interview Scheduling,10,0.07600721591397167,0.9511315105497407,0.2022692982401944
2023-05-07,Offer Letter Creation,13,0.019275490314593958,0.9331174248469515,0.1397687354042903
2023-05-07,Onboarding Documents,27,0.04587085938873211,0.9272305049139138,0.0679237683920775
2023-05-08,Application Review,27,0.016514498232191192,0.9618630658455991,0.11488606611448254
2023-05-08,Background Check,22,0.01086384304187681,0.9489667048837689,0.2058338211248808
2023-05-08,Interview Scheduling,33,0.07307952313995031,0.9833645302019351,0.24563461280277749
2023-05-08,Offer Letter Creation,28,0.04647731715344492,0.967972119425619,0.08390034904903182
2023-05-08,Onboarding Documents,18,0.031079188576254815,0.9545186759547549,0.06265343005539088
2023-05-09,Application Review,23,0.029317331012168255,0.9409826577745094,0.2065333248330971
